carid,price
8053.0,20.8
8097.0,10.28
8114.0,38.5
8119.0,11.3
8122.0,4.5
8130.0,10.1
8166.0,12.8
8169.0,10.8
8171.0,10.88
8173.0,4.48
8184.0,36.98
8193.0,22.5799
8199.0,2.89
8202.0,10.5
8204.0,9.8
8214.0,39.98
8215.0,44.6
8216.0,37.8
8221.0,7.5
8223.0,7.58
8237.0,8.6
8244.0,5.6
8249.0,4.25
8254.0,3.88
8261.0,5.6
8276.0,4.3
8280.0,18.2
8282.0,22.8
8284.0,2.48
8292.0,16.8
8294.0,18.8
8335.0,11.5
8338.0,13.0
8339.0,13.0
8371.0,3.2
8372.0,4.38
8377.0,2.2
8378.0,2.18
8380.0,37.48
8415.0,19.98
8417.0,21.3
8442.0,23.5
8445.0,23.8
8517.0,4.58
8520.0,22.93
8538.0,10.0
8541.0,12.0
8566.0,8.0
8573.0,2.38
8584.0,11.8
8588.0,1.4
8593.0,12.8
8600.0,42.9799
8602.0,26.8
8608.0,2.98
8628.0,11.8
8629.0,12.5
8633.0,14.5
8635.0,7.9
8642.0,6.8
8643.0,0.45
8648.0,20.8799
8672.0,6.28
8674.0,2.88
8676.0,3.48
8698.0,8.1
8712.0,10.88
8718.0,10.58
8727.0,9.8
8731.0,11.3
8736.0,2.38
8742.0,7.6
8745.0,7.2
8761.0,1.98
8765.0,12.98
8772.0,8.98
8784.0,56.8
8808.0,2.18
8809.0,3.0
8817.0,2.0
8838.0,8.6
8860.0,13.88
8871.0,20.8
8892.0,7.95
8894.0,8.0
8895.0,7.98
8898.0,7.98
8900.0,8.3
8907.0,4.2
8922.0,19.5
8923.0,10.2
8936.0,4.35
8937.0,4.18
8957.0,36.8
8968.0,18.98
8981.0,5.2
8984.0,4.5
9015.0,14.9
9029.0,10.9
9033.0,20.3
9036.0,4.5
9037.0,3.8
9062.0,0.9
9066.0,15.68
9083.0,8.58
9087.0,7.6
9095.0,4.25
9100.0,5.58
9112.0,15.8
9143.0,9.9
9144.0,18.48
9145.0,16.3
9148.0,10.5
9150.0,3.8
9153.0,3.9
9158.0,3.6
9167.0,1.2
9179.0,2.38
9180.0,3.0
9204.0,28.8
9212.0,53.5
9228.0,1.28
9232.0,8.28
9234.0,9.38
9236.0,8.6
9239.0,27.0
9247.0,15.9
9258.0,3.8
9259.0,4.98
9261.0,5.8
9277.0,8.6
9280.0,13.8
9283.0,16.8
9284.0,17.5
9294.0,22.8
9300.0,23.99
9303.0,24.8
9311.0,24.98
9312.0,24.1
9316.0,3.58
9322.0,2.68
9325.0,9.58
9332.0,10.5
9336.0,8.0
9343.0,9.8
9347.0,8.8
9351.0,9.4
9362.0,11.98
9363.0,6.0
9383.0,12.6
9387.0,11.0
9388.0,11.3
9410.0,9.1
9423.0,3.5
9426.0,3.7
9432.0,3.68
9437.0,4.38
9438.0,4.6
9453.0,11.8
9456.0,13.18
9462.0,10.2
9466.0,6.5
9471.0,4.98
9473.0,5.88
9474.0,5.68
9478.0,4.5
9479.0,5.8
9489.0,6.2
9491.0,4.58
9495.0,6.75
9497.0,5.6
9499.0,4.15
9505.0,6.55
9512.0,7.6
9521.0,3.6
9522.0,3.98
9539.0,13.5
9540.0,13.98
9545.0,8.18
9546.0,9.38
9548.0,8.2
9557.0,19.5
9559.0,13.0
9561.0,6.38
9563.0,104.3
9570.0,14.57
9578.0,13.88
9580.0,17.8
9584.0,18.38
9587.0,17.5
9589.0,15.68
9593.0,16.4
9619.0,18.2
9624.0,16.8
9667.0,16.8
9673.0,16.5
9687.0,15.28
9689.0,15.98
9696.0,18.48
9700.0,16.68
9714.0,0.5
9716.0,8.0
9745.0,19.8
9755.0,2.1
9783.0,33.6
9785.0,29.58
9786.0,29.0
9790.0,28.5
9796.0,33.8
9803.0,20.0
9832.0,16.8
9834.0,16.8
9844.0,25.5
9860.0,23.9
9906.0,4.88
9908.0,16.8
9925.0,4.8
9954.0,10.68
9960.0,4.68
9988.0,18.3
10001.0,17.8
10027.0,11.38
10028.0,2.8
10042.0,10.8
10047.0,8.2
10056.0,8.2
10072.0,10.8
10073.0,8.6
10091.0,8.5
10092.0,8.45
10098.0,17.98
10100.0,16.8
10101.0,16.5799
10104.0,23.5
10109.0,25.5
10110.0,13.5
10115.0,14.9
10138.0,16.8
10141.0,16.88
10143.0,17.48
10167.0,13.2
10193.0,12.68
10195.0,8.5
10197.0,7.5
10200.0,7.6
10203.0,7.88
10212.0,88.5
10217.0,20.8799
10218.0,18.5
10224.0,18.5
10232.0,12.98
10235.0,0.6
10236.0,0.8
10250.0,25.8
10253.0,26.0
10279.0,20.5
10294.0,26.7
10295.0,23.6
10297.0,25.98
10306.0,25.8
10312.0,23.8
10318.0,21.8
10319.0,20.5
10332.0,23.9
10334.0,26.5
10343.0,24.68
10354.0,22.0
10359.0,18.8
10384.0,21.5
10402.0,20.88
10444.0,10.8
10453.0,10.8
10459.0,12.38
10482.0,8.2
10485.0,7.98
10487.0,2.68
10496.0,14.58
10498.0,14.5
10507.0,8.9
10511.0,33.28
10513.0,21.98
10515.0,20.8
10517.0,25.0
10519.0,26.8
10520.0,21.98
10521.0,21.5
10523.0,13.72
10525.0,45.58
10541.0,10.8
10554.0,23.6
10556.0,23.0
10559.0,22.98
10560.0,21.5
10561.0,25.0
10566.0,22.68
10579.0,25.0
10592.0,4.88
10594.0,20.5
10602.0,21.8
10605.0,22.3
10623.0,1.98
10647.0,4.38
10660.0,26.8
10663.0,35.3
10669.0,10.68
10670.0,9.38
10671.0,9.68
10674.0,27.5
10685.0,10.8
10686.0,10.58
10701.0,2.4
10734.0,2.95
10736.0,2.95
10747.0,4.85
10748.0,3.98
10751.0,4.15
10761.0,9.68
10775.0,12.3
10780.0,45.0
10794.0,18.8
10801.0,11.3
10807.0,8.6
10812.0,8.99
10813.0,8.5
10825.0,8.38
10842.0,12.99
10853.0,0.99
10855.0,3.88
10856.0,1.9
10860.0,6.98
10861.0,6.35
10864.0,5.0
10870.0,48.0
10877.0,7.3
10879.0,6.58
10886.0,7.6
10891.0,7.5
10892.0,33.0
10894.0,37.5
10895.0,35.0
10896.0,34.56
10915.0,5.0
10921.0,10.88
10925.0,16.5
10926.0,16.8
10932.0,5.8
10934.0,6.18
10944.0,23.2
10957.0,15.5
10974.0,13.8
10984.0,19.8
10986.0,17.98
10988.0,19.5
10990.0,13.77
10996.0,9.48
11002.0,9.6
11004.0,9.8
11010.0,7.98
11014.0,9.18
11027.0,8.9
11034.0,9.8
11042.0,11.8
11045.0,13.1
11046.0,14.5
11058.0,15.0
11067.0,2.7799
11072.0,6.98
11073.0,7.5
11077.0,1.68
11085.0,12.78
11119.0,26.0
11155.0,2.8
11159.0,22.9
11160.0,2.98
11173.0,31.98
11185.0,15.6
11188.0,10.68
11192.0,13.8
11210.0,15.68
11212.0,6.3
11213.0,4.0
11220.0,2.95
11224.0,5.8
11235.0,15.8
11240.0,17.5
11247.0,16.0
11257.0,34.8
11276.0,12.0
11286.0,10.68
11290.0,20.8799
11307.0,29.5
11327.0,9.5
11347.0,13.2
11352.0,3.25
11369.0,3.6
11382.0,10.5
11384.0,10.5
11397.0,46.5
11435.0,8.6
11439.0,6.6
11452.0,13.5
11453.0,1.98
11454.0,1.58
11455.0,1.6
11460.0,13.0
11462.0,17.8
11465.0,1.98
11466.0,32.88
11470.0,5.28
11477.0,28.32
11489.0,29.0
11496.0,25.3
11498.0,2.75
11508.0,25.98
11511.0,24.58
11520.0,23.21
11554.0,18.8
11561.0,20.0
11566.0,20.5
11575.0,23.8799
11585.0,6.5
11586.0,7.4
11601.0,41.98
11604.0,16.0
11610.0,15.0
11635.0,46.0
11639.0,46.5
11648.0,46.5
11650.0,5.83
11657.0,9.98
11669.0,21.6
11709.0,6.0
11714.0,5.5
11715.0,5.3
11716.0,6.1
11717.0,6.0
11718.0,5.3
11725.0,18.7
11728.0,15.28
11729.0,15.68
11730.0,18.0
11736.0,16.8
11740.0,16.3799
11743.0,16.0
11752.0,15.8
11753.0,17.6
11762.0,46.0
11770.0,47.5
11774.0,2.68
11775.0,2.3
11778.0,6.98
11781.0,8.5
11793.0,15.98
11794.0,15.2
11796.0,15.8
11806.0,22.8
11807.0,25.8
11827.0,9.2
11829.0,9.5
11830.0,9.8
11842.0,8.99
11866.0,14.7
11871.0,17.9
11885.0,6.3
11886.0,5.58
11888.0,5.5
11891.0,6.98
11892.0,6.28
11909.0,17.6
11914.0,3.68
11917.0,3.68
11918.0,3.1
11924.0,8.66
11925.0,21.0
11934.0,2.5
11939.0,2.8
11940.0,3.0
11944.0,39.0
11960.0,3.2
11971.0,17.1
11979.0,3.68
11996.0,12.9
12000.0,6.08
12001.0,3.89
12004.0,4.18
12005.0,7.95
12012.0,4.98
12018.0,14.0
12021.0,15.38
12022.0,15.5
12030.0,16.0
12034.0,15.68
12050.0,14.38
12067.0,33.8
12085.0,3.0
12087.0,3.66
12100.0,2.9
12108.0,6.98
12128.0,17.8
12130.0,82.8
12131.0,84.8
12138.0,7.8
12149.0,2.0
12162.0,17.98
12163.0,17.88
12166.0,1.48
12170.0,1.48
12186.0,10.2
12189.0,10.7
12204.0,10.98
12206.0,10.28
12208.0,12.68
12221.0,9.68
12225.0,4.0
12231.0,12.28
12243.0,14.88
12247.0,9.2
12248.0,9.4799
12257.0,4.9
12261.0,5.3
12263.0,4.5
12301.0,4.88
12312.0,4.5
12313.0,16.8
12329.0,3.98
12337.0,7.3
12347.0,8.68
12356.0,8.8
12358.0,7.88
12360.0,9.8
12362.0,8.38
12364.0,18.58
12366.0,10.2
12382.0,17.2
12384.0,16.8
12389.0,14.8
12392.0,14.8
12397.0,17.3
12399.0,15.8
12402.0,29.98
12411.0,29.58
12430.0,28.6
12436.0,15.8
12444.0,13.78
12462.0,7.58
12477.0,14.8
12478.0,27.5
12479.0,17.88
12481.0,1.56
12484.0,36.5
12485.0,35.0
12497.0,1.8
12501.0,2.38
12504.0,2.0
12538.0,16.0
12540.0,14.38
12556.0,25.1
12559.0,2.92
12564.0,2.8
12570.0,9.68
12580.0,3.08
12581.0,0.66
12583.0,9.5
12588.0,9.7
12594.0,10.5
12607.0,6.38
12611.0,3.8
12615.0,2.8
12625.0,7.85
12638.0,6.0
12640.0,7.5
12646.0,7.3
12648.0,31.2
12651.0,25.8
12667.0,14.2
12674.0,28.93
12690.0,22.5
12696.0,18.98
12702.0,23.5
12710.0,19.88
12717.0,22.68
12718.0,17.5
12726.0,5.25
12727.0,8.6
12737.0,1.85
12738.0,2.18
12740.0,2.0
12748.0,4.68
12753.0,16.88
12762.0,3.88
12763.0,2.88
12784.0,10.5
12789.0,9.88
12810.0,14.5
12816.0,7.6
12817.0,6.88
12842.0,10.68
12846.0,43.2
12853.0,45.5
12855.0,43.2
12857.0,4.2
12860.0,6.38
12871.0,2.58
12892.0,6.3
12905.0,17.88
12910.0,18.0
12911.0,17.3
12916.0,15.8
12923.0,5.0
12926.0,4.8
12936.0,4.6
12938.0,4.8
12941.0,6.3
12945.0,36.8
12952.0,7.2
12959.0,7.0
12963.0,27.0
12964.0,3.8
12966.0,4.8
12968.0,4.8
12969.0,3.9
12971.0,4.8
12972.0,4.8
12979.0,15.2
12980.0,15.5
12993.0,4.8
13002.0,4.6
13003.0,4.98
13008.0,9.8
13014.0,2.88
13020.0,4.8
13027.0,5.8
13037.0,5.1
13039.0,6.38
13054.0,3.0
13068.0,4.3
13070.0,17.5
13072.0,9.88
13074.0,8.8
13076.0,10.8
13079.0,10.5
13080.0,9.5
13095.0,26.96
13097.0,2.99
13101.0,11.0
13103.0,33.0
13106.0,33.0
13109.0,5.2
13111.0,0.28
13115.0,4.3
13116.0,11.5
13153.0,21.19
13169.0,20.3
13175.0,17.88
13190.0,13.8
13206.0,4.58
13209.0,15.68
13210.0,13.98
13217.0,15.7
13232.0,45.98
13233.0,52.0
13234.0,41.99
13243.0,19.58
13252.0,15.5
13254.0,15.1
13256.0,18.2
13262.0,15.65
13271.0,18.5
13288.0,17.98
13289.0,17.3299
13290.0,17.8
13307.0,18.0799
13316.0,6.98
13322.0,5.35
13325.0,6.8
13330.0,24.58
13333.0,22.9
13336.0,5.3
13338.0,12.0
13341.0,7.3
13342.0,7.5
13345.0,8.8
13348.0,7.5
13355.0,7.35
13356.0,8.38
13364.0,9.5
13375.0,12.5
13376.0,12.88
13378.0,13.58
13382.0,12.78
13387.0,17.5
13389.0,17.8
13405.0,0.65
13418.0,2.95
13428.0,12.28
13435.0,8.0
13441.0,2.68
13443.0,2.38
13444.0,2.58
13445.0,2.6
13446.0,2.0
13447.0,1.68
13449.0,1.8
13455.0,45.9799
13456.0,9.95
13458.0,41.0
13479.0,9.8
13480.0,9.2
13482.0,10.38
13489.0,12.58
13491.0,9.88
13505.0,10.8
13512.0,2.8
13513.0,1.95
13516.0,0.4
13522.0,4.5
13532.0,42.3
13538.0,2.4
13547.0,7.38
13558.0,5.1
13560.0,4.95
13567.0,16.0
13568.0,16.5
13580.0,10.2
13588.0,6.8
13598.0,60.0
13599.0,52.0
13610.0,15.88
13636.0,3.85
13648.0,8.9799
13670.0,18.8799
13675.0,13.68
13683.0,3.0
13684.0,51.7
13692.0,31.0
13698.0,4.68
13707.0,18.99
13708.0,17.7
13709.0,17.9
13712.0,5.0
13733.0,9.1
13742.0,8.18
13752.0,7.95
13787.0,8.5
13790.0,7.68
13822.0,8.5
13832.0,6.88
13836.0,8.88
13847.0,3.5
13864.0,4.0
13875.0,3.68
13891.0,7.9
13898.0,6.8
13899.0,6.38
13906.0,8.0
13908.0,6.6
13914.0,6.2
13916.0,7.8
13920.0,6.88
13929.0,9.8
13934.0,10.46
13938.0,5.6
13939.0,6.0
13942.0,9.98
13946.0,20.9
13951.0,6.9
13953.0,19.98
13958.0,5.2
13995.0,22.5
13997.0,1.58
14023.0,21.3
14031.0,6.98
14033.0,68.0
14035.0,22.5
14036.0,20.6
14038.0,21.2
14039.0,20.6
14041.0,21.0
14045.0,20.9
14061.0,16.5
14082.0,17.88
14084.0,14.88
14095.0,2.1
14097.0,2.5
14098.0,2.2
14100.0,8.8
14112.0,19.0
14130.0,6.25
14144.0,7.18
14146.0,5.5
14148.0,6.48
14164.0,46.5
14165.0,48.88
14166.0,46.2
14167.0,47.5
14172.0,71.6
14177.0,4.8
14188.0,5.98
14194.0,76.0
14196.0,81.8
14197.0,83.8
14231.0,4.6
14240.0,2.18
14243.0,19.5
14249.0,15.5
14250.0,16.3
14256.0,19.4
14270.0,36.8
14274.0,38.8
14297.0,9.2
14298.0,9.2
14304.0,9.58
14331.0,15.2
14339.0,14.38
14345.0,14.8
14349.0,13.42
14374.0,5.38
14383.0,12.88
14388.0,11.38
14409.0,8.2
14417.0,13.9
14428.0,5.88
14429.0,4.88
14430.0,4.88
14431.0,27.8
14436.0,29.88
14442.0,26.5
14443.0,27.56
14445.0,27.5
14448.0,23.8
14459.0,28.0
14460.0,29.4
14462.0,29.98
14467.0,29.0
14471.0,27.6
14476.0,1.58
14479.0,6.2
14480.0,5.8
14482.0,4.98
14483.0,3.0
14485.0,5.0
14495.0,4.5
14506.0,31.0
14509.0,4.8
14531.0,3.6
14553.0,9.0
14554.0,9.0
14557.0,7.3
14566.0,7.68
14567.0,7.38
14585.0,9.0
14590.0,6.6
14606.0,6.2
14618.0,8.58
14619.0,9.79
14629.0,7.35
14638.0,7.0
14653.0,0.95
14662.0,14.8
14675.0,15.6
14677.0,13.8
14681.0,55.6
14682.0,53.66
14683.0,51.0
14685.0,49.8
14686.0,51.8
14695.0,18.8799
14709.0,11.68
14710.0,11.9799
14713.0,12.68
14720.0,49.8
14730.0,49.0
14735.0,1.88
14736.0,2.38
14743.0,41.98
14748.0,38.3
14766.0,18.9
14772.0,16.98
14777.0,15.88
14783.0,19.5799
14789.0,19.8
14796.0,18.98
14804.0,19.8799
14805.0,17.68
14807.0,19.3
14812.0,19.7
14813.0,17.5
14815.0,16.8
14816.0,17.5
14818.0,15.99
14820.0,16.66
14822.0,3.8
14823.0,2.5
14825.0,3.95
14831.0,3.8
14844.0,43.7
14846.0,8.28
14857.0,6.64
14858.0,1.75
14861.0,23.5
14870.0,4.0
14873.0,3.88
14875.0,4.88
14885.0,4.58
14890.0,4.98
14901.0,3.88
14903.0,4.98
14908.0,4.68
14909.0,3.98
14910.0,4.68
14920.0,39.3
14950.0,29.5
14958.0,7.38
14962.0,6.8
14967.0,7.24
14970.0,8.5
14977.0,8.0
14993.0,7.68
15011.0,14.68
15015.0,1.3799
15017.0,1.2
15019.0,1.3799
15021.0,1.5
15022.0,2.35
15025.0,4.64
15033.0,61.7
15036.0,8.7
15049.0,7.98
15066.0,8.6
15068.0,8.2
15086.0,5.98
15094.0,33.0
15097.0,34.2
15109.0,7.0
15121.0,23.0
15124.0,23.0
15130.0,20.0
15137.0,5.8
15139.0,8.9
15158.0,7.98
15163.0,8.0
15167.0,9.0
15180.0,2.4
15183.0,23.38
15185.0,6.98
15192.0,7.75
15196.0,7.7
15202.0,31.8
15205.0,7.28
15229.0,5.5
15242.0,2.0
15243.0,1.8
15253.0,12.7
15258.0,38.0
15269.0,19.8
15286.0,17.6
15290.0,19.5
15309.0,4.6
15326.0,12.08
15333.0,11.8
15335.0,11.98
15363.0,4.55
15377.0,4.1
15378.0,3.98
15379.0,3.18
15384.0,3.8
15399.0,18.0
15419.0,95.0
15424.0,1.5
15427.0,7.5
15438.0,4.3
15439.0,3.69
15443.0,26.5
15449.0,11.5
15456.0,10.8
15460.0,9.99
15479.0,9.8
15495.0,21.8
15502.0,13.68
15504.0,37.8
15505.0,36.9799
15513.0,20.58
15529.0,22.0
15544.0,2.68
15548.0,1.1
15557.0,36.0
15565.0,7.6
15572.0,7.5
15599.0,23.2
15602.0,18.98
15615.0,19.58
15624.0,4.82
15632.0,17.1
15636.0,4.98
15638.0,4.5
15660.0,3.0
15665.0,3.8
15667.0,1.4
15668.0,1.28
15680.0,20.5
15695.0,9.38
15703.0,12.0
15704.0,9.98
15714.0,9.68
15715.0,8.68
15721.0,7.5
15722.0,7.5
15751.0,12.45
15753.0,10.8
15762.0,5.8
15767.0,12.0
15772.0,3.68
15774.0,1.6
15781.0,8.5
15785.0,4.88
15792.0,22.8
15800.0,5.38
15807.0,9.5
15809.0,7.9
15810.0,8.1
15814.0,3.6
15815.0,8.7
15818.0,8.55
15822.0,8.08
15828.0,8.38
15829.0,8.88
15830.0,8.8
15836.0,8.8
15838.0,7.8
15841.0,4.5
15844.0,3.9
15852.0,4.8
15853.0,4.68
15854.0,4.8
15867.0,5.88
15870.0,5.8
15875.0,5.0
15906.0,4.0
15920.0,2.88
15926.0,2.9
15931.0,3.98
15956.0,13.38
15960.0,15.2
15962.0,26.6
15965.0,26.8
15975.0,108.0
15982.0,6.28
15995.0,7.7
16004.0,26.68
16025.0,5.98
16030.0,4.0
16035.0,5.5
16039.0,6.18
16049.0,5.98
16050.0,5.0
16059.0,6.8
16068.0,5.66
16071.0,7.4
16097.0,4.9
16116.0,26.0
16125.0,50.0
16131.0,48.8
16143.0,12.18
16145.0,11.68
16147.0,12.8
16151.0,12.18
16156.0,3.0
16185.0,12.0
16191.0,7.9
16194.0,12.9
16201.0,8.6
16204.0,7.98
16208.0,8.0
16209.0,8.9
16231.0,4.0
16245.0,11.68
16283.0,7.1
16284.0,5.9
16301.0,12.0
16328.0,9.28
16344.0,14.68
16362.0,43.5
16374.0,13.4
16383.0,11.0
16393.0,11.5
16415.0,7.68
16419.0,7.8
16448.0,2.48
16451.0,6.98
16456.0,6.8
16470.0,8.5
16480.0,2.65
16486.0,8.98
16500.0,33.0
16502.0,21.98
16503.0,20.78
16514.0,19.8
16519.0,20.3
16526.0,12.93
16527.0,2.3
16535.0,2.88
16545.0,11.8
16546.0,11.8
16547.0,11.98
16563.0,5.0
16574.0,13.3
16575.0,6.2
16580.0,1.88
16583.0,28.3
16591.0,30.98
16595.0,4.78
16599.0,2.98
16605.0,8.8
16623.0,8.15
16625.0,3.6
16632.0,22.38
16633.0,19.5
16636.0,24.8
16641.0,4.2
16642.0,4.88
16644.0,6.4
16654.0,16.98
16660.0,2.3
16661.0,2.88
16665.0,16.8
16666.0,16.8
16667.0,16.8
16677.0,87.0
16697.0,10.2
16698.0,5.88
16712.0,14.2
16717.0,4.88
16726.0,5.68
16727.0,28.0
16733.0,15.0
16734.0,14.8
16740.0,14.9
16757.0,15.8
16758.0,15.3
16772.0,15.5
16779.0,15.8
16787.0,12.3
16791.0,11.8
16797.0,12.2
16804.0,14.5
16815.0,5.2
16823.0,7.9
16839.0,22.5
16845.0,22.8
16872.0,10.5
16875.0,12.98
16877.0,10.2
16899.0,15.78
16902.0,12.6
16913.0,7.68
16938.0,25.98
16952.0,18.0
16958.0,16.5
16963.0,17.8
16970.0,18.8
16981.0,18.5
16987.0,19.8799
16999.0,18.5
17003.0,17.8
17004.0,12.88
17013.0,52.0
17015.0,3.35
17036.0,6.8
17040.0,4.28
17046.0,2.68
17050.0,3.38
17051.0,3.3
17052.0,5.98
17066.0,9.5
17080.0,2.6
17093.0,31.8
17095.0,38.9
17096.0,38.86
17099.0,33.8
17102.0,22.0
17107.0,6.5
17130.0,16.38
17137.0,16.8799
17140.0,15.88
17144.0,14.88
17146.0,16.5
17157.0,16.5
17160.0,16.8
17166.0,16.98
17172.0,16.8
17183.0,6.45
17185.0,5.8
17223.0,7.6
17227.0,23.8
17229.0,29.8
17230.0,11.08
17234.0,15.28
17238.0,14.89
17252.0,3.5
17272.0,16.9
17287.0,17.0
17310.0,3.78
17315.0,38.5
17333.0,13.3
17334.0,14.8
17339.0,13.0
17342.0,14.88
17349.0,8.8
17352.0,8.25
17354.0,8.5
17364.0,8.58
17368.0,9.38
17376.0,6.3
17377.0,6.58
17396.0,8.0
17403.0,9.98
17416.0,17.88
17425.0,6.8
17428.0,7.1
17436.0,5.6
17459.0,11.8
17461.0,12.35
17465.0,12.0
17473.0,6.6
17481.0,17.7
17489.0,0.68
17492.0,8.27
17511.0,25.78
17519.0,24.8
17521.0,23.33
17534.0,32.6
17538.0,19.98
17541.0,21.5
17544.0,18.3
17546.0,21.98
17548.0,63.5
17552.0,6.5
17562.0,15.8
17568.0,8.38
17572.0,8.8
17598.0,5.3
17659.0,24.8
17668.0,1.4
17677.0,3.7
17685.0,69.0
17695.0,10.5
17705.0,4.88
17710.0,5.08
17711.0,0.68
17712.0,0.68
17716.0,30.0
17729.0,32.0
17738.0,5.55
17762.0,3.98
17767.0,1.98
17768.0,35.0
17776.0,37.8
17777.0,11.9
17779.0,12.4799
17780.0,12.07
17792.0,18.8
17797.0,54.5
17807.0,71.8
17809.0,3.0
17815.0,2.7
17836.0,16.8
17846.0,9.98
17863.0,52.7
17865.0,9.5
17866.0,9.8
17878.0,30.8
17880.0,30.98
17881.0,15.2
17884.0,15.6
17885.0,13.7
17895.0,15.98
17905.0,14.0
17911.0,16.0
17916.0,15.68
17917.0,14.88
17924.0,15.28
17941.0,18.9
17949.0,14.95
17961.0,15.88
17962.0,18.9
17963.0,18.9
17986.0,19.98
17992.0,18.9
17993.0,17.9
17999.0,22.0
18006.0,26.0
18007.0,24.5
18011.0,14.0
18012.0,17.0
18016.0,16.0
18036.0,1.98
18040.0,34.7
18043.0,12.5
18044.0,7.98
18049.0,11.68
18063.0,2.3
18064.0,7.68
18074.0,7.9
18075.0,8.5
18095.0,8.88
18098.0,7.88
18114.0,9.8
18121.0,6.35
18138.0,2.57
18148.0,28.6
18157.0,9.38
18158.0,9.0
18159.0,9.57
18160.0,7.18
18170.0,4.8
18178.0,13.5
18179.0,4.98
18182.0,36.7
18184.0,34.0
18197.0,0.88
18212.0,18.88
18214.0,17.8
18215.0,2.78
18219.0,3.18
18245.0,9.9
18246.0,6.89
18255.0,7.98
18269.0,8.68
18272.0,8.18
18274.0,7.68
18276.0,8.38
18287.0,8.58
18289.0,9.99
18295.0,9.38
18298.0,8.28
18312.0,8.8
18337.0,18.9899
18357.0,11.0
18362.0,9.58
18384.0,10.8
18396.0,15.8
18397.0,15.88
18399.0,17.2
18419.0,4.0
18421.0,4.35
18425.0,4.25
18427.0,9.0
18448.0,13.38
18452.0,5.3
18456.0,9.3
18458.0,8.88
18472.0,8.98
18486.0,39.9
18488.0,6.0
18502.0,12.88
18506.0,79.88
18507.0,6.68
18517.0,7.2
18520.0,6.3
18524.0,7.8
18527.0,9.8
18530.0,6.38
18553.0,0.5
18559.0,7.78
18561.0,7.38
18562.0,7.68
18570.0,41.38
18581.0,24.0
18584.0,14.0
18592.0,3.4
18616.0,1.5
18617.0,2.0
18619.0,1.1
18628.0,8.2
18641.0,58.0
18642.0,19.8
18650.0,19.18
18654.0,18.99
18667.0,18.0
18670.0,8.2
18672.0,10.8
18677.0,9.8
18680.0,19.5
18684.0,18.99
18689.0,5.8
18696.0,3.6
18700.0,15.8
18706.0,45.8
18712.0,49.9
18723.0,53.0
18725.0,50.8
18742.0,10.3
18745.0,8.0
18746.0,7.8
18752.0,9.58
18754.0,9.0
18756.0,19.8
18757.0,2.9
18758.0,2.3
18768.0,26.3
18769.0,26.5
18778.0,26.8
18782.0,25.5
18787.0,26.8
18790.0,27.5
18795.0,6.4
18801.0,5.5
18817.0,9.9799
18823.0,6.98
18824.0,7.0
18826.0,7.0
18831.0,52.8
18839.0,6.2
18842.0,4.38
18846.0,11.65
18848.0,11.5
18854.0,12.5
18857.0,18.38
18861.0,3.0
18866.0,13.8
18869.0,6.48
18883.0,14.8
18888.0,14.8
18896.0,15.2
18902.0,2.68
18905.0,8.6
18910.0,8.58
18913.0,7.8
18915.0,7.88
18920.0,9.88
18928.0,1.58
18933.0,3.68
18939.0,18.38
18942.0,18.2
18943.0,18.5
18945.0,18.0
18951.0,19.3
18956.0,27.0
18958.0,29.8
18982.0,18.28
18985.0,18.8
18991.0,9.98
18993.0,5.38
19004.0,28.6
19010.0,25.5
19017.0,25.0
19030.0,14.4
19031.0,14.88
19043.0,1.7
19080.0,37.5
19084.0,38.8
19087.0,20.98
19095.0,22.5
19096.0,21.5
19100.0,24.8
19109.0,59.8
19111.0,3.0
19123.0,19.99
19124.0,20.98
19139.0,8.8
19150.0,8.58
19155.0,10.8
19157.0,11.3
19178.0,6.95
19188.0,14.98
19190.0,14.8
19195.0,5.28
19206.0,7.88
19207.0,6.7
19208.0,8.2
19209.0,7.08
19210.0,6.0
19218.0,6.78
19219.0,8.3
19226.0,31.8
19230.0,36.5
19233.0,37.0
19237.0,33.0
19246.0,42.58
19278.0,3.65
19285.0,3.28
19288.0,3.8
19290.0,5.8
19304.0,1.25
19321.0,27.3
19323.0,28.08
19338.0,2.68
19341.0,11.6
19349.0,13.25
19351.0,10.88
19354.0,12.99
19362.0,13.37
19376.0,8.0
19377.0,8.8
19379.0,6.5
19392.0,5.8
19412.0,8.58
19416.0,10.3
19430.0,26.9
19433.0,10.83
19446.0,2.75
19448.0,6.28
19451.0,0.88
19464.0,1.65
19478.0,678.8
19504.0,4.85
19508.0,2.58
19510.0,4.38
19514.0,2.5
19519.0,3.95
19527.0,2.9
19537.0,9.5
19547.0,15.9
19557.0,17.5
19558.0,16.68
19559.0,22.5
19563.0,42.0
19565.0,40.7
19566.0,41.5
19598.0,21.8
19613.0,15.58
19705.0,5.98
19712.0,22.8
19722.0,17.9
19729.0,18.8
19730.0,17.8799
19738.0,36.5
19743.0,7.8
19748.0,9.0
19759.0,9.98
19775.0,16.5
19777.0,1.38
19794.0,6.98
19796.0,33.2
19798.0,6.2
19815.0,6.18
19818.0,6.13
19830.0,32.85
19831.0,28.88
19861.0,33.8
19880.0,9.28
19884.0,2.36
19888.0,1.8
19897.0,5.5
19912.0,6.5
19926.0,3.86
19927.0,4.6
19936.0,4.6
19940.0,4.18
19963.0,28.0
19968.0,12.8
