,real_price,pre_price
1225,19.6,18.413033
1226,11.0,10.967485
1227,7.8,9.365831
1228,23.38,21.706974
1229,17.8,16.84649
1230,6.7,6.3276277
1231,27.53,23.704378
1232,8.88,7.930411
1233,23.18,23.394594
1234,25.48,22.842194
1235,7.95,7.302018
1236,16.2,14.613271
1237,17.58,17.77658
1238,98.0,96.01087
1239,3.3,3.2935994
1240,6.38,5.1594067
1241,7.88,7.7381935
1242,11.28,9.865653
1243,23.66,21.08304
1244,7.3,8.289651
1245,5.3,5.811591
1246,9.6,7.3242097
1247,23.8,23.406713
1248,18.56,16.845436
1249,5.8,6.477518
1250,13.8,12.102207
1251,18.6,21.037056
1252,25.9899,26.515549
1253,9.58,9.82467
1254,5.8,5.6492553
1255,8.8,12.3336935
1256,6.5,5.450679
1257,16.0,14.694748
1258,38.2299,42.170376
1259,4.9,6.170776
1260,5.6,6.8596044
1261,4.6,5.1505775
1262,19.8,20.690172
1263,10.8,11.628285
1264,22.0,17.882044
1265,21.58,23.547785
1266,11.11,10.495996
1267,3.3,4.4584503
1268,14.7,16.066126
1269,19.98,19.552544
1270,10.8,9.666125
1271,8.76,8.344394
1272,22.58,19.734936
1273,7.38,9.78097
1274,22.58,23.811674
1275,18.3,17.562445
1276,3.68,3.4230533
1277,24.6,24.539486
1278,8.0,7.4081783
1279,10.9799,10.161415
1280,23.58,23.429592
1281,15.28,14.879805
1282,2.98,3.3426547
1283,18.6,19.225714
1284,4.5,5.0250587
1285,3.48,3.6262736
1286,11.8,13.03701
1287,168.0,168.87943
1288,5.8,3.8534422
1289,23.9899,24.7406
1290,24.0,24.651012
1291,3.2,3.5171978
1292,5.25,5.471285
1293,5.9,5.331472
1294,6.98,7.139439
1295,5.28,4.2826877
1296,19.8,20.19659
1297,12.8,10.876734
1298,11.78,11.185918
1299,12.5,11.529354
1300,25.5,25.037312
1301,13.98,13.392407
1302,7.5,8.539588
1303,6.18,5.7590537
1304,10.88,10.942523
1305,10.38,12.454154
1306,14.68,15.449682
1307,4.0,4.2476573
1308,18.8,17.468704
1309,1.4,1.6539717
1310,21.8,21.370174
1311,11.98,11.847801
1312,17.8,18.055767
1313,18.38,17.305668
1314,15.38,15.445527
1315,6.68,6.5060925
1316,36.9,39.921947
1317,15.3,13.553716
1318,6.2,4.709388
1319,5.08,4.920245
1320,7.38,8.370944
1321,32.7,34.398712
1322,10.9,8.94859
1323,12.48,15.660502
1324,9.8,9.405194
1325,5.85,6.151162
1326,11.0,10.503036
1327,15.39,14.74636
1328,11.2,9.046688
1329,3.5,3.9109387
1330,7.6,7.9248047
1331,10.5,10.860697
1332,23.98,24.040825
1333,19.6,20.1209
1334,7.28,6.582669
1335,6.38,6.502886
1336,14.0,14.795202
1337,7.2,6.3845043
1338,12.8,10.358862
1339,5.2,6.0188107
1340,17.98,17.712666
1341,10.58,9.68221
1342,26.25,26.28586
1343,21.1,20.212034
1344,3.8,5.39105
1345,24.5,25.689938
1346,7.4,6.807659
1347,5.1,5.3161335
1348,15.9,17.544092
1349,4.3,3.033018
1350,12.58,11.734525
1351,39.8,43.489326
1352,27.0,25.382727
1353,6.2,6.1157413
1354,7.5,6.255603
1355,37.88,34.089527
1356,25.8,24.77752
1357,23.5,27.059849
1358,6.38,7.582657
1359,11.8,11.875423
1360,5.18,6.0717306
1361,7.8,7.7396297
1362,4.8,3.6259458
1363,4.0,4.9804416
1364,11.68,12.544482
1365,14.0,15.387662
1366,7.2,8.19956
1367,13.6,14.916651
1368,55.0,58.5882
1369,11.2,10.849541
1370,5.5,6.3724456
1371,18.8799,16.11507
1372,9.0,10.050698
1373,2.5,3.3174038
1374,5.8,6.6427174
1375,25.0,25.641525
1376,14.0,14.286413
1377,15.58,14.339173
1378,14.0,14.239728
1379,17.8,16.842081
1380,3.98,3.0156872
1381,15.38,15.296762
1382,13.2,13.115441
1383,10.48,8.462853
1384,6.4,3.8678257
1385,8.0,5.839685
1386,3.4,3.1646075
1387,20.6,21.205456
1388,8.8,7.751916
1389,14.5,17.109941
1390,7.7,7.5369616
1391,15.38,14.200229
1392,2.58,2.8485754
1393,3.15,4.7258725
1394,13.5,14.306845
1395,6.38,6.345801
1396,3.68,3.9288797
1397,12.8,13.497187
1398,67.8,64.26496
1399,24.38,25.101225
1400,3.9,4.0103126
1401,2.8,2.8983135
1402,19.88,19.094215
1403,8.38,8.175722
1404,8.8,9.303633
1405,26.6,25.649559
1406,31.7,31.65803
1407,43.5,44.08362
1408,2.99,3.0353074
1409,21.88,22.06957
1410,25.8,23.854761
1411,12.5,12.845847
1412,6.48,5.7001305
1413,11.98,12.005874
1414,3.88,4.3728986
1415,8.08,6.840479
1416,7.98,7.992082
1417,14.5,15.3681345
1418,12.68,10.766924
1419,2.38,1.9977138
1420,8.45,8.136285
1421,8.38,7.5812387
1422,16.65,17.126701
1423,10.8,10.706995
1424,2.7,1.4149671
1425,14.88,15.325774
1426,20.3,21.63417
1427,10.8,8.361132
1428,2.5,2.430254
1429,126.0,139.51393
1430,12.58,13.525159
1431,5.8,5.496336
1432,7.8,9.447481
1433,8.08,9.416141
1434,4.2,4.0459094
1435,65.0,62.61324
1436,3.08,3.1166153
1437,12.56,12.306414
1438,30.9,33.096264
1439,19.0,21.28767
1440,2.38,2.530485
1441,33.08,44.618954
1442,3.0,2.439873
1443,16.8,16.291533
1444,8.8,8.957564
1445,35.58,36.824635
1446,18.8,20.265163
1447,12.2,10.184766
1448,11.98,12.596439
1449,11.8,9.84065
1450,11.8,11.684051
1451,7.8,7.7329445
1452,5.0,4.279444
1453,11.3,10.142753
1454,9.8,9.881625
1455,3.86,3.2294292
1456,5.3,5.5537405
1457,6.8,6.4437456
1458,14.2,12.686819
1459,9.98,10.960505
1460,19.8,20.029156
1461,14.8,12.815959
1462,3.88,4.2788987
1463,12.5,12.845601
1464,12.38,13.500851
1465,12.46,11.945632
1466,6.3,6.2353706
1467,7.78,7.9081397
1468,8.58,7.205623
1469,10.96,11.129483
1470,5.8,5.36387
1471,20.8,20.455425
1472,16.8,16.912365
1473,64.0,63.555958
1474,21.98,22.644682
1475,5.79,8.45545
1476,0.48,0.65165275
1477,4.78,5.761623
1478,13.5,10.125994
1479,3.8,3.0084367
1480,18.5,17.261946
1481,4.45,5.236758
1482,10.25,11.092377
1483,35.8,34.425503
1484,16.5,18.608166
1485,15.5,16.92917
1486,7.88,8.07125
1487,21.8,24.839996
1488,4.3,3.3751137
1489,7.5,7.5095377
1490,2.88,3.1814008
1491,11.68,10.961243
1492,6.0,5.604042
1493,18.98,22.068357
1494,13.3,14.825819
1495,31.8,23.579988
1496,38.88,38.97918
1497,5.68,5.785229
1498,4.08,5.3648024
1499,15.2,11.961873
1500,12.98,10.760747
1501,15.5,14.1237
1502,6.9,4.029559
1503,9.2,8.286203
1504,2.6,4.513014
1505,3.98,4.433521
1506,4.8,5.109362
1507,12.68,11.2444315
1508,4.18,7.037549
1509,6.6,5.416595
1510,10.0,9.557203
1511,3.28,5.2640634
1512,44.0,49.056046
1513,6.58,7.0719852
1514,18.0,20.205976
1515,17.9,17.71604
1516,18.6,19.740335
1517,7.88,7.074819
1518,2.8,1.5518851
1519,7.1,6.883719
1520,3.4,3.0431294
1521,25.5,24.056452
1522,35.68,35.977962
1523,45.8,54.238243
1524,18.99,21.282616
1525,16.38,15.729561
1526,71.8,80.22496
1527,6.18,6.0088406
1528,12.58,11.696288
1529,22.28,21.76495
1530,8.0,8.338633
1531,6.28,6.1640716
1532,32.2,32.644093
1533,37.8,38.67599
1534,6.28,5.6917953
1535,12.5,12.092628
1536,1.88,1.2758288
1537,22.7,21.843971
1538,23.5,22.265509
1539,7.5,7.0958147
1540,27.8,27.966791
1541,4.95,3.8675017
1542,7.28,8.7907715
1543,7.68,7.290572
1544,16.28,15.415152
1545,32.3,26.836073
1546,34.8,34.72372
1547,8.2,8.170529
1548,12.0,12.894916
1549,1.2,1.692179
1550,13.98,13.970358
1551,18.8,20.545504
1552,10.88,8.6247015
1553,9.3,9.607192
1554,6.8,8.398385
1555,4.98,5.2766147
1556,3.6,3.551473
1557,28.0,24.630424
1558,21.5,18.73102
1559,13.58,14.26461
1560,8.88,8.251059
1561,11.98,10.280854
1562,7.98,8.450629
1563,58.9,58.007946
1564,12.8,14.436574
1565,25.3,26.67737
1566,12.88,12.457744
1567,13.6,12.842044
1568,6.3,6.1831284
1569,29.2,29.351759
1570,6.8,6.559513
1571,28.6,31.089561
1572,2.8,2.8573377
1573,14.88,13.718483
1574,3.5,3.546759
1575,8.75,5.5112123
1576,10.6,8.802306
1577,3.5,3.6394858
1578,21.8,18.22737
1579,10.0,10.745602
1580,11.5,10.194742
1581,3.2,3.9885378
1582,10.68,12.479736
1583,8.4,6.5871644
1584,15.9,16.88589
1585,16.7,15.31937
1586,5.28,4.8085747
1587,8.4799,14.635767
1588,15.98,15.456862
1589,5.8,7.2168064
1590,37.5,36.927147
1591,5.5,4.4172797
1592,8.88,10.263777
1593,11.8,14.468278
1594,36.8,37.85977
1595,8.68,7.5159187
1596,6.88,6.4729643
1597,6.98,8.6265135
1598,9.38,8.522142
1599,12.2,7.46129
1600,4.88,5.0479574
1601,18.98,21.253115
1602,7.0,11.01754
1603,7.6,7.5484924
1604,5.3,6.8350368
1605,5.0,5.4721007
1606,3.55,2.9952643
1607,27.5,25.66003
1608,8.24,8.023313
1609,11.5,12.937943
1610,16.0,14.8065405
1611,4.35,4.277935
1612,16.88,16.17011
1613,10.5,7.9343734
1614,2.78,2.522728
1615,46.8,53.354733
1616,8.8,8.513354
1617,8.2,8.613873
1618,3.9,3.5628006
1619,16.25,18.306736
1620,16.5,15.663971
1621,78.7,75.64897
1622,95.0,101.81352
1623,24.5,22.10346
1624,3.8,4.16648
1625,7.9,9.570577
1626,35.0,38.71132
1627,24.5,24.827314
1628,5.98,6.862349
1629,27.6,25.089493
1630,2.18,2.395855
1631,21.88,22.680948
1632,10.0,12.314927
1633,1.68,2.0865965
1634,14.5,13.7556505
1635,5.5,5.8721404
1636,25.8,25.678244
1637,23.5,24.012388
1638,14.98,13.635057
1639,12.6,11.065482
1640,9.9,9.92266
1641,15.88,17.77211
1642,6.6,5.6029854
1643,5.8,7.0388103
1644,20.5,20.760324
1645,6.2,7.2475233
1646,17.5,18.866882
1647,7.88,6.745774
1648,18.8,19.786
1649,25.0,29.049004
1650,67.88,62.584988
1651,2.2,4.0083437
1652,4.5,3.9935164
1653,5.6,6.449694
1654,3.5,3.871409
1655,22.38,21.742289
1656,4.58,5.482789
1657,18.98,18.345325
1658,5.8,5.179248
1659,22.8,24.666864
1660,3.1,3.4959478
1661,3.32,4.0282993
1662,21.0,19.364626
1663,20.8,21.572746
1664,12.96,13.720977
1665,1.42,2.1786704
1666,4.38,5.033139
1667,11.98,12.286076
1668,21.0,21.627823
1669,11.8,11.97197
1670,2.98,2.7542007
1671,3.86,3.6808438
1672,3.12,2.8440738
1673,8.2,8.990233
1674,26.0,26.154743
1675,16.28,15.631907
1676,22.02,23.975958
1677,32.6,32.873817
1678,3.8,5.011461
1679,6.98,8.011375
1680,15.3,15.096763
1681,103.8,117.59813
1682,21.28,21.055603
1683,4.7,6.082229
1684,7.2,5.532631
1685,16.6,17.474417
1686,9.6,9.030832
1687,5.7,4.8466706
1688,7.2,6.656187
1689,18.38,18.618578
1690,23.28,22.7392
1691,27.0,27.336718
1692,6.88,7.0632877
1693,12.8,13.644238
1694,22.19,21.738764
1695,12.65,12.751151
1696,27.6,25.47689
1697,4.5,5.14416
1698,10.52,10.285384
1699,36.8,31.781937
1700,14.98,14.9429865
1701,13.5,14.865304
1702,9.88,10.38775
1703,9.5,9.866818
1704,27.6,26.46536
1705,15.38,20.978243
1706,16.8,16.318548
1707,15.72,16.35173
1708,4.11,2.9531503
1709,37.5,35.428635
1710,18.5,14.395683
1711,8.08,8.970148
1712,19.3,20.028023
1713,75.8,67.4766
1714,5.72,5.690896
1715,15.2,15.417512
1716,2.18,2.2915075
1717,7.18,6.7802763
1718,22.5,21.32035
1719,12.68,10.693797
1720,20.2,19.012877
1721,6.8,7.4878893
1722,18.65,16.944874
1723,7.8,6.787562
1724,22.2,22.823221
1725,41.98,48.863487
1726,32.3,22.46841
1727,20.5,19.502546
1728,11.5,14.081726
1729,5.8,6.409284
1730,16.8,16.908741
1731,8.38,7.973845
1732,11.6,13.203204
1733,12.88,12.614753
1734,12.4,10.663016
1735,26.5,25.037312
1736,1.7,3.2217855
1737,3.68,4.0855637
1738,13.88,14.370986
1739,12.68,11.705875
1740,20.98,18.768677
1741,43.3,36.744034
1742,10.38,12.266667
1743,9.2,9.718472
1744,16.9,16.450428
1745,9.68,8.960548
1746,11.98,13.392558
1747,6.33,4.879786
1748,9.38,9.054461
1749,1.5,1.7851288
1750,7.38,7.775263
1751,16.8,16.777664
1752,9.9,10.716245
1753,12.5,13.135683
1754,7.5,6.6763997
1755,2.36,2.7334151
1756,39.0,40.70829
1757,12.55,12.3250265
1758,8.9,8.641037
1759,19.98,19.82312
1760,14.5,12.384477
1761,6.8,4.8902864
1762,23.32,23.00017
1763,12.5,16.316301
1764,20.5,17.208231
1765,170.0,115.16871
1766,11.8,11.440792
1767,9.8,9.079701
1768,7.2,7.3163967
1769,11.8,11.896793
1770,21.8799,21.665283
1771,17.6,17.282515
1772,10.6,10.758266
1773,10.5,10.658735
1774,27.5,27.429905
1775,2.3,1.2933067
1776,10.5,10.473689
1777,6.3,5.26301
1778,7.18,5.9589095
1779,20.81,19.551977
1780,23.3,22.530247
1781,7.98,7.100036
1782,17.9,16.645205
1783,3.68,2.550579
1784,11.38,13.386409
1785,3.8,2.8746495
1786,2.2,3.3717015
1787,9.5,11.39236
1788,23.0,24.80167
1789,5.88,5.0564137
1790,21.8,21.549952
1791,1.35,2.4127584
1792,3.0,2.9538999
1793,7.98,7.746561
1794,23.0,23.978045
1795,9.7,8.589259
1796,11.2,11.985949
1797,22.8,20.007933
1798,5.38,5.5234976
1799,17.8,18.632128
1800,15.1,14.027187
1801,32.3,35.0909
1802,38.8,38.84028
1803,15.5,13.693718
1804,17.68,19.210316
1805,6.28,6.401409
1806,7.8,7.8127804
1807,21.0,20.701548
1808,7.99,8.093649
1809,15.8,15.713173
1810,14.5,11.630046
1811,21.5,21.121214
1812,6.88,4.0391917
1813,7.0,7.3424683
1814,22.88,21.858364
1815,3.99,4.6881924
1816,19.78,18.69145
1817,5.8,7.010525
1818,38.6,40.622505
1819,18.8799,19.507044
1820,3.98,3.0736802
1821,2.5,2.5637462
1822,7.48,6.007101
1823,17.1,16.302294
1824,4.8,4.9985595
1825,4.7,4.532568
1826,13.5,11.305917
1827,29.5,30.815342
1828,8.8,10.203125
1829,25.8,25.350876
1830,11.8,14.934085
1831,3.8,2.3533897
1832,19.98,16.953867
1833,6.68,6.5026817
1834,8.32,8.844996
1835,18.6,19.43556
1836,20.8,21.223795
1837,8.5,7.1313896
1838,9.5,9.590658
1839,22.98,21.687235
1840,9.8,10.000955
1841,4.3,5.3256197
1842,6.8,5.9170704
1843,1.68,1.7568724
1844,7.99,9.293737
1845,8.6,7.570802
1846,17.68,17.06684
1847,4.3,4.055207
1848,3.2,3.8753555
1849,5.28,4.777382
1850,19.5,21.36275
1851,6.65,5.350745
1852,23.3,23.295496
1853,13.0,14.992243
1854,11.58,10.226527
1855,2.8,2.9931223
1856,6.88,6.641947
1857,8.38,9.085671
1858,9.1,8.964193
1859,11.98,11.50748
1860,26.8,25.841303
1861,6.3,4.719192
1862,13.8,10.325667
1863,19.5,19.787327
1864,11.1,9.585543
1865,8.9,7.462619
1866,2.55,2.3460846
1867,4.0,2.9109263
1868,18.5,17.338842
1869,15.98,17.125547
1870,38.0,35.871357
1871,1.88,2.3997967
1872,18.2,22.526485
1873,7.3,6.950947
1874,6.88,6.35511
1875,31.7,30.90049
1876,5.8,3.192751
1877,2.6,3.0129485
1878,13.5,12.007813
1879,18.88,19.911083
1880,52.0,59.123287
1881,6.1,5.3337917
1882,18.3,20.948961
1883,13.9,15.860921
1884,2.3,1.9384837
1885,41.8,32.4182
1886,5.68,6.3542027
1887,7.3,7.4195213
1888,2.58,2.6720772
1889,14.8,11.964163
1890,18.3,18.266449
1891,7.95,7.6673217
1892,2.98,2.893206
1893,62.0,63.655502
1894,12.88,11.795875
1895,12.26,12.377653
1896,14.0,14.167039
1897,22.0,23.184465
1898,12.6,13.089991
1899,40.2,37.419487
1900,17.0,18.669493
1901,12.38,9.090045
1902,12.78,13.439452
1903,9.98,9.113516
1904,9.8,9.123722
1905,12.88,12.563674
1906,6.5,5.5378222
1907,6.5,7.378169
1908,1.92,2.1488078
1909,11.48,11.759112
1910,12.8,13.297027
1911,28.0,27.618584
1912,6.2,6.466708
1913,69.98,72.89165
1914,6.88,4.978603
1915,5.75,4.861761
1916,11.48,11.268326
1917,11.88,9.78742
1918,13.8,14.065574
1919,19.98,20.337585
1920,17.38,16.138294
1921,4.7,5.2065396
1922,8.58,9.545031
1923,5.18,7.31556
1924,2.55,3.327771
1925,11.88,12.114904
1926,7.95,6.9940486
1927,1.8,2.0058463
1928,7.68,7.4310527
1929,44.8,39.436077
1930,9.88,9.297785
1931,22.0,23.50869
1932,9.6,8.4288435
1933,1.58,2.135188
1934,19.0,20.268417
1935,8.38,6.788457
1936,6.68,6.5321007
1937,8.6,9.901182
1938,7.9,8.1811495
1939,17.98,16.821608
1940,8.9,10.219692
1941,27.3,26.693256
1942,6.88,3.8073943
1943,4.38,4.8904223
1944,16.88,17.388493
1945,73.0,74.670135
1946,12.5,13.746553
1947,25.88,25.718222
1948,5.88,5.5674915
1949,18.38,21.839075
1950,11.88,11.384958
1951,12.18,11.784009
1952,15.5,15.151689
1953,9.38,7.3370366
1954,7.88,8.066767
1955,7.6,7.342598
1956,6.78,6.943045
1957,3.58,2.317845
1958,16.3,16.52461
1959,8.3,8.436027
1960,3.3,2.5942144
1961,30.58,29.646608
1962,7.8,8.243447
1963,4.5,6.2693205
1964,5.7,5.3151903
1965,1.5,2.1536515
1966,6.28,5.743115
1967,9.98,9.271735
1968,12.8,13.187899
1969,13.98,13.141326
1970,4.78,4.3819594
1971,6.6,5.0804963
1972,15.8,15.682067
1973,36.5,37.089485
1974,5.28,4.4692745
1975,4.29,4.882752
1976,6.98,6.205765
1977,12.8,10.663044
1978,11.2,10.654889
1979,21.58,20.389738
1980,14.8,13.945237
1981,26.8,25.0259
1982,28.98,28.221575
1983,8.38,6.908268
1984,3.1,1.9749932
1985,18.18,19.001852
1986,9.8,10.277458
1987,4.7,5.406588
1988,13.38,14.865775
1989,12.58,12.624524
1990,5.5,6.1815195
1991,34.3,35.7961
1992,23.8,24.322725
1993,15.5,15.474644
1994,28.6,27.3332
1995,16.18,16.705105
1996,7.38,10.313558
1997,8.68,8.239709
1998,8.8,8.334858
1999,18.0,18.781149
2000,11.0,11.57571
2001,3.5,3.4993455
2002,6.98,6.962764
2003,17.5,16.222765
2004,9.38,10.724597
2005,2.58,2.7182515
2006,9.9,8.244371
2007,7.28,6.648446
2008,1.53,2.505523
2009,5.8,5.8699856
2010,23.9,19.66143
2011,13.0,14.934267
2012,21.5,23.192919
2013,4.15,4.382194
2014,3.9,4.3152943
2015,9.88,11.893191
2016,0.8,1.0842195
2017,7.58,7.376602
2018,5.6,4.9152117
2019,10.98,8.695915
2020,18.3,19.327667
2021,9.98,10.753638
2022,8.4,7.316033
2023,8.98,7.725094
2024,12.58,10.276284
2025,13.38,11.59147
2026,55.68,56.63163
2027,12.5,14.4025
2028,8.0,8.62132
2029,4.8,5.5983276
2030,4.88,4.1196656
2031,8.58,6.7548466
2032,18.5,19.344515
2033,11.88,11.997766
2034,10.8,10.487906
2035,8.0,9.424441
2036,2.8,2.5642755
2037,15.8,16.363466
2038,6.38,6.154499
2039,12.38,6.098784
2040,3.2,3.862863
2041,12.18,12.641759
2042,3.65,3.490676
2043,6.8,5.815507
2044,49.39,51.964592
2045,4.9,4.7170568
2046,8.25,9.167718
2047,6.5,6.56427
2048,68.98,68.00522
2049,14.98,15.663389
2050,14.65,13.724992
2051,20.88,22.252037
2052,16.9,18.073896
2053,10.5,10.902166
2054,9.58,11.122123
2055,20.8,19.81749
2056,4.88,5.185475
2057,15.88,16.364704
2058,18.98,19.087515
2059,7.5,5.42723
2060,19.08,17.806057
2061,3.1,2.2093363
2062,10.88,10.65487
2063,38.0,37.564857
2064,9.98,9.931693
2065,12.46,11.001303
2066,21.28,19.293177
2067,7.58,5.945227
2068,5.67,8.144141
2069,28.5,23.86868
2070,12.18,11.503022
2071,13.88,12.746339
2072,26.5,17.153147
2073,13.0,15.379588
2074,11.68,13.696494
2075,12.68,13.6096
2076,2.7,2.8097446
2077,4.7,3.4880595
2078,7.8,6.646712
2079,5.2,4.606493
2080,1.6,1.955502
2081,14.5,14.224257
2082,19.0,19.559072
2083,12.9,10.517129
2084,7.2,6.4446487
2085,25.4,25.993366
2086,14.5,14.251499
2087,2.58,2.9475632
2088,9.0,10.07309
2089,42.5,36.820694
2090,6.8,6.063189
2091,36.8,37.583706
2092,4.5,4.469728
2093,13.7,12.54779
2094,8.5,8.90324
2095,5.6,5.454961
2096,7.8,8.416708
2097,13.8,15.495009
2098,43.98,41.88048
2099,17.98,18.532162
2100,21.98,21.76495
2101,8.68,8.718425
2102,6.8,5.8097157
2103,9.88,10.59439
2104,5.2,5.315488
2105,16.5,17.93472
2106,109.0,91.75497
2107,6.68,7.6738644
2108,14.39,15.351699
2109,12.9799,13.607016
2110,5.98,5.690657
2111,6.38,5.4876165
2112,6.88,6.1019535
2113,106.0,67.67048
2114,10.78,8.882553
2115,109000.0,9.72164
2116,6.28,7.9368625
2117,10.8,11.37779
2118,9.2,10.367024
2119,1.88,1.8663561
2120,10.98,9.498233
2121,4.98,4.470999
2122,23.5,22.819597
2123,12.0,12.599233
2124,20.9599,22.817865
2125,10.8,10.083458
2126,9.18,13.360344
2127,11.8,13.149642
2128,8.0,9.261829
2129,17.8,17.749376
2130,9.8,9.345823
2131,47.0,49.26646
2132,11.98,11.907125
2133,6.5,6.2784696
2134,7.1,6.4951196
2135,13.8,12.435563
2136,5.3,4.8770328
2137,12.0,12.37072
2138,12.2,11.199143
2139,9.8,10.098865
2140,27.5,30.055004
2141,5.3,5.075779
2142,6.0,6.3947606
2143,11.6,11.753927
2144,6.68,6.8439918
2145,5.5,4.719677
2146,17.38,15.676433
2147,10.8,11.097126
2148,7.38,8.833445
2149,7.5,7.757216
2150,7.28,7.235257
2151,12.98,12.208563
2152,58.8,56.130054
2153,3.58,2.7347577
2154,11.6,10.986895
2155,16.38,18.390306
2156,19.99,21.42447
2157,13.0,14.295192
2158,1.2,3.1278687
2159,3.8,3.4825656
2160,6.88,8.208668
2161,10.88,9.779699
2162,22.0,22.06973
2163,5.38,6.7489014
2164,9.5,10.771275
2165,6.98,7.8855267
2166,4.68,4.7373514
2167,7.5,6.745847
2168,16.98,19.126839
2169,4.68,2.83329
2170,11.5,12.415174
2171,19.68,20.634298
2172,6.28,5.975209
2173,5.28,4.4618797
2174,2.0,1.318846
2175,22.8,19.306498
2176,24.5,20.583824
2177,9.7,9.199813
2178,18.18,18.072166
2179,16.92,18.520674
2180,43.0,42.58369
2181,18.6,18.58875
2182,7.8,11.116579
2183,11.98,12.580885
2184,40.75,39.89391
2185,14.5,14.286413
2186,23.2,23.361319
2187,2.99,3.3554432
2188,34.88,33.813457
2189,4.38,4.0650406
2190,35.88,31.582975
2191,4.8,5.054449
2192,23.8,22.271837
2193,8.2,8.647534
2194,8.38,8.052158
2195,52.38,52.925312
2196,25.5,27.191357
2197,4.48,3.9633265
2198,20.98,20.999466
2199,21.5,25.579046
2200,8.18,8.623922
2201,5.68,6.0826273
2202,11.0,9.259061
2203,3.9,3.6087492
2204,23.45,22.745262
2205,14.6,13.571282
2206,16.3,14.700742
2207,29.5,30.45716
2208,3.8,4.5519333
2209,12.28,13.26301
2210,34.2,32.227013
2211,33.8,40.032307
2212,10.88,9.285894
2213,27.88,25.228992
2214,3.68,3.4274118
2215,5.1,5.7427864
2216,22.18,24.238914
2217,4.48,5.4553633
2218,5.68,6.913803
2219,18.0,16.414162
2220,8.4,9.888781
2221,38.8,37.14252
2222,7.3,7.015488
2223,5.68,5.657687
2224,31.0,28.357006
2225,19.6,20.37634
2226,19.0,20.7138
2227,17.2,15.877363
2228,34.5,30.7173
2229,21.48,20.268476
2230,4.8,6.24549
2231,11.3,10.671637
2232,35.8,34.51148
2233,13.58,13.152922
2234,17.5,17.696156
2235,12.6,13.377396
